stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
EJ850,7770,"SUNVIEW / DES GRIVES",,  45.467181, -75.514473,,,0
EJ852,7771,"SUNVIEW / LARKHAVEN",,  45.467254, -75.517631,,,0
EJ865,1973,"JEANNE D'ARC / DES ÉPINETTES",,  45.459166, -75.509524,,,0
EJ880,7766,"JEANNE D'ARC / SAPINIER",,  45.457316, -75.505772,,,0
EJ885,7765,"JEANNE D'ARC / SAPINIER",,  45.458001, -75.505964,,,0
EJ890,7767,"INNES / JEANNE D'ARC",,  45.455610, -75.505201,,,0
EJ891,6939,"JEANNE D'ARC / INNES",,  45.455977, -75.505041,,,0
EJ895,1974,"JEANNE D'ARC / INNES",,  45.456129, -75.504885,,,0
EK010,8156,"ST-LOUIS RESIDENCE",,  45.482849, -75.546398,,,0
EK020,7927,"HIAWATHA / ST LOUIS",,  45.480685, -75.546920,,,0
EK025,7928,"ST LOUIS / BUCKSKIN",,  45.480682, -75.543428,,,0
EK030,7926,"HIAWATHA / ST LOUIS",,  45.481302, -75.547051,,,0
EK035,7925,"ST LOUIS / BUCKSKIN",,  45.480825, -75.543221,,,0
EK040,7924,"ORLÉANS / ST LOUIS",,  45.481207, -75.540503,,,0
EK045,1534,"ORLÉANS / JEANNE D'ARC",,  45.479594, -75.538138,,,0
EK048,6943,"ORLÉANS / SUGAR CREEK",,  45.475590, -75.535022,,,0
EK050,7929,"ORLÉANS / ST LOUIS",,  45.481054, -75.540493,,,0
EK091,6960,"FORTUNE / ORLÉANS",,  45.475814, -75.535913,,,0
EK095,7941,"FORTUNE / ORLÉANS",,  45.475723, -75.535787,,,0
EK100,8178,"FORTUNE / PRIORY",,  45.474831, -75.537785,,,0
EK110,7940,"FORTUNE / ST JOVITE",,  45.474089, -75.538334,,,0
EK115,7934,"FORTUNE / ST THÉRÈSE",,  45.473912, -75.538695,,,0
EK120,8171,"FORTUNE / ST DUNSTANS",,  45.472927, -75.539326,,,0
EK130,7935,"FORTUNE / STE THÉRÈSE",,  45.472128, -75.540631,,,0
EK140,7939,"FORTUNE / ST-JÉRÔME",,  45.471642, -75.541688,,,0
EK150,7936,"FORTUNE / ST-JÉRÔME",,  45.471364, -75.542895,,,0
EK160,8179,"FORTUNE / ST AGATHE",,  45.471490, -75.545042,,,0
EK170,7938,"FORTUNE / ST AGATHE",,  45.471402, -75.545235,,,0
EK180,8170,"FORTUNE / ST MORITZ",,  45.472153, -75.545772,,,0
EK190,7937,"FORTUNE / JEANNE D'ARC",,  45.472612, -75.546839,,,0
EK210,8158,"VINEYARD / SAUTERNE",,  45.471432, -75.548790,,,0
EK220,8157,"VINEYARD / SAUTERNE",,  45.471602, -75.548672,,,0
EK230,2663,"VINEYARD / SAUTERNE",,  45.469094, -75.548996,,,0
EK240,2665,"VINEYARD / SAUTERNE",,  45.469055, -75.548638,,,0
EK250,2664,"VINEYARD / BEAUJOLAIS",,  45.468746, -75.550511,,,0
EK260,2668,"VINEYARD / BURGUNDY",,  45.468572, -75.550130,,,0
EK270,8160,"VINEYARD / BEAUJOLAIS",,  45.468655, -75.553645,,,0
EK280,2666,"VINEYARD / BURGUNDY",,  45.468475, -75.553610,,,0
EK290,2694,"VINEYARD / BORDEAU",,  45.470112, -75.554631,,,0
EK295,2670,"VINEYARD / CHABLIS",,  45.471914, -75.554844,,,0
EK300,2667,"VINEYARD / BORDEAU",,  45.470349, -75.554973,,,0
EK305,2669,"VINEYARD / CHABLIS",,  45.471979, -75.555061,,,0
EK310,2671,"VINEYARD / VOYAGEUR",,  45.472722, -75.554588,,,0
EK320,2684,"VOYAGEUR / VINEYARD",,  45.473281, -75.554745,,,0
EK330,2680,"VOYAGEUR / BATEAU",,  45.473743, -75.556272,,,0
EK340,2672,"VOYAGEUR / CHALEUR",,  45.473941, -75.556256,,,0
EK350,2681,"VOYAGEUR / EXPLORER",,  45.475628, -75.557839,,,0
EK360,2673,"VOYAGEUR / EXPLORER",,  45.475590, -75.557597,,,0
EK370,2674,"VOYAGEUR / FAIRWINDS",,  45.477331, -75.558092,,,0
EK380,2682,"VOYAGEUR / FAIRWINDS",,  45.477458, -75.558231,,,0
EK390,2683,"VOYAGEUR / AD. 6140",,  45.478655, -75.556036,,,0
EK400,2675,"VOYAGEUR / AD. 6139",,  45.478536, -75.555834,,,0
EK410,2676,"VOYAGEUR / ACADIAN",,  45.478090, -75.551940,,,0
EK420,8155,"VOYAGEUR / ACADIAN",,  45.477952, -75.551610,,,0
EK440,2866,"VOYAGEUR / RAVINE",,  45.476934, -75.550386,,,0
EK450,2678,"VOYAGEUR / VOYAGEUR",,  45.475957, -75.549788,,,0
EK460,2685,"VOYAGEUR / VOYAGEUR",,  45.475990, -75.549455,,,0
EK470,2679,"VOYAGEUR / PADDLER",,  45.475955, -75.548497,,,0
EK480,2686,"VOYAGEUR / JEANNE D'ARC",,  45.475824, -75.547859,,,0
EK490,8154,"JEANNE D'ARC / ORLÉANS",,  45.478758, -75.538268,,,0
EK510,7930,"JEANNE D'ARC / PADDLER",,  45.477920, -75.543437,,,0
EK520,8164,"JEANNE D'ARC / VORLAGE",,  45.477886, -75.542555,,,0
EK530,7960,"JEANNE D'ARC / VORLAGE",,  45.475792, -75.547246,,,0
EK540,8161,"JEANNE D'ARC / VOYAGEUR",,  45.475482, -75.547775,,,0
EK550,8162,"JEANNE D'ARC / VINEYARD",,  45.472000, -75.547898,,,0
EK560,8163,"JEANNE D'ARC / FORTUNE",,  45.472170, -75.547793,,,0
EK570,8122,"JEANNE D'ARC / GREY NUNS",,  45.466487, -75.542888,,,0
EK580,8124,"JEANNE D'ARC / YOUVILLE",,  45.466295, -75.542819,,,0
EK590,1831,"JEANNE D'ARC / ST JOSEPH",,  45.464724, -75.540770,,,0
EK600,8123,"JEANNE D'ARC / ST JOSEPH",,  45.464657, -75.540375,,,0
EK610,8898,"GREY NUNS / JEANNE D'ARC",,  45.466401, -75.542212,,,0
EK630,7942,"GREY NUNS / HARVEST",,  45.468816, -75.542657,,,0
EK640,7949,"GREY NUNS / HARVEST",,  45.469015, -75.542807,,,0
EK650,6621,"GREY NUNS / MEADOWVIEW",,  45.469738, -75.540992,,,0
EK660,6622,"GREY NUNS / MEADOWVIEW",,  45.469785, -75.541285,,,0
EK670,7944,"GREY NUNS / FRIAR",,  45.470476, -75.537846,,,0
EK680,7948,"GREY NUNS / FRIAR",,  45.470176, -75.537454,,,0
EK690,7945,"GREY NUNS / SUNDOWN",,  45.469074, -75.537026,,,0
EK700,7947,"GREY NUNS / SUNDOWN",,  45.468901, -75.536683,,,0
EK710,7946,"GREY NUNS / LUMBERMAN",,  45.466715, -75.536784,,,0
EK720,8121,"GREY NUNS / ST JOSEPH",,  45.466362, -75.536522,,,0
EK900,3070,"JEANNE D'ARC 1A",,  45.467752, -75.545655,,,0
EK905,3070,"JEANNE D'ARC 1B",,  45.467966, -75.545357,,,0
EK910,3070,"JEANNE D'ARC 2A",,  45.469716, -75.546952,,,0
EK930,3070,"JEANNE D'ARC 3A",,  45.470124, -75.546882,,,0
EK940,3070,"JEANNE D'ARC 3B",,  45.467810, -75.545040,,,0
EK960,3070,"JEANNE D'ARC 4A",,  45.468062, -75.545023,,,0
EK970,3070,"JEANNE D'ARC 4B",,  45.470553, -75.546989,,,0
EL082,8166,"JEANNE D'ARC / ORLÉANS",,  45.478823, -75.537397,,,0
EL085,7913,"JEANNE D'ARC / MILLWOOD",,  45.479593, -75.535098,,,0
EL095,7912,"JEANNE D'ARC / MILLWOOD",,  45.479645, -75.535318,,,0
EL100,7914,"JEANNE D'ARC / BILBERRY",,  45.481077, -75.532600,,,0
EL110,8153,"JEANNE D'ARC / BILBERRY",,  45.481115, -75.532881,,,0
EL120,8152,"JEANNE D'ARC / AVIGNON",,  45.482355, -75.530506,,,0
EL130,8140,"JEANNE D'ARC / AVIGNON",,  45.482240, -75.529638,,,0
EL140,7915,"JEANNE D'ARC / DÉCARIE",,  45.482301, -75.527334,,,0
EL150,7911,"JEANNE D'ARC / DÉCARIE",,  45.482467, -75.526705,,,0
EL160,8213,"JEANNE D'ARC / BILBERRY",,  45.483274, -75.523211,,,0
EL170,8143,"JEANNE D'ARC / BILBERRY",,  45.483251, -75.523659,,,0
EL180,8167,"JEANNE D'ARC / CHAMPLAIN",,  45.483861, -75.521436,,,0
EL185,0760,"JEANNE D'ARC / CHAMPLAIN",,  45.484146, -75.521009,,,0
EL210,8168,"JEANNE D'ARC / CHAMPLAIN",,  45.484307, -75.519816,,,0
EL220,7916,"JEANNE D'ARC / WILLOW",,  45.485132, -75.517410,,,0
EL230,8150,"JEANNE D'ARC / WILLOW",,  45.485407, -75.516996,,,0
EL240,7909,"JEANNE D'ARC / LAWNSBERRY",,  45.486641, -75.515094,,,0
EL250,7917,"JEANNE D'ARC / LAWNSBERRY",,  45.486355, -75.515265,,,0
EL260,7908,"JEANNE D'ARC / MILLROAD",,  45.487676, -75.513001,,,0
EL270,7918,"JEANNE D'ARC / KINGLET",,  45.487576, -75.512851,,,0
EL280,7919,"JEANNE D'ARC / LAWNSBERRY",,  45.487665, -75.510637,,,0
EL285,8169,"JEANNE D'ARC / BURNT EMBER",,  45.487788, -75.508216,,,0
EL290,8149,"JEANNE D'ARC / KINGFISHER",,  45.487773, -75.510686,,,0
EL295,7906,"JEANNE D'ARC / HARLEQUIN",,  45.487800, -75.508549,,,0
EL313,1051,"JEANNE-D'ARC N / PRESTIGE",,  45.492240, -75.495613,,,0
EL315,7904,"JEANNE-D'ARC N / PRESTIGE",,  45.491968, -75.496437,,,0
EL335,7966,"JEANNE D'ARC / MOCKINGBIRD",,  45.488800, -75.506664,,,0
EL340,7967,"JEANNE D'ARC / HARLEQUIN",,  45.488962, -75.506673,,,0
EL350,7922,"CHAMPLAIN / ALPINE",,  45.481184, -75.518770,,,0
EL360,1793,"CHAMPLAIN / R.R 174",,  45.481851, -75.518951,,,0
EL365,0759,"CHAMPLAIN / JEANNE D'ARC",,  45.483227, -75.519886,,,0
EL400,5861,"BILBERRY / JEANNE D'ARC",,  45.482676, -75.522748,,,0
EL410,5871,"BILBERRY / DU BOIS",,  45.482242, -75.522462,,,0
EL420,2696,"BILBERRY / AD. 6911",,  45.481331, -75.524383,,,0
EL430,2698,"BILBERRY / JOE JAMIESON PARK",,  45.481213, -75.524219,,,0
EL440,2697,"BILBERRY / DES FOREST",,  45.480011, -75.525749,,,0
EL450,2699,"BILBERRY / DES FOREST",,  45.479723, -75.525767,,,0
EL460,5864,"BILBERRY / DU BOIS",,  45.478181, -75.526369,,,0
EL470,5866,"BILBERRY / DU BOIS",,  45.477752, -75.526799,,,0
EL480,2700,"BILBERRY / AD. 6601",,  45.479420, -75.530326,,,0
EL490,0324,"BILBERRY / AD. 6600",,  45.479386, -75.530582,,,0
EL500,6342,"JEANNE-D'ARC N / ROSSIGNOL",,  45.490170, -75.503761,,,0
EL505,6343,"JEANNE-D'ARC N / PATHWAY",,  45.490533, -75.501017,,,0
EL510,6344,"JEANNE-D'ARC N / ROSSIGNOL",,  45.490776, -75.499055,,,0
EL520,6350,"JEANNE-D'ARC N / ROSSIGNOL",,  45.490972, -75.498795,,,0
EL530,6351,"JEANNE-D'ARC N / PATHWAY",,  45.490677, -75.501065,,,0
EL540,6352,"JEANNE-D'ARC N / TENTH LINE",,  45.489783, -75.504925,,,0
EL550,6353,"TRIM / R.R.174",,  45.495479, -75.482338,,,0
EL560,6354,"TRIM / R.R. 174",,  45.496164, -75.482518,,,0
EL600,0700,"JEANNE-D'ARC N / PARKROSE",,  45.493421, -75.493886,,,0
EL610,0701,"JEANNE-D'ARC N / PARKROSE",,  45.493224, -75.493958,,,0
EL615,0754,"JEANNE-D'ARC N / TRIM",,  45.496090, -75.487532,,,0
EL620,0755,"JEANNE-D'ARC N / TRIM",,  45.496216, -75.487602,,,0
EL700,1144,"PETRIE ISLAND",,  45.505185, -75.491611,,,0
EM002,2873,"PLACE D'ORLÉANS / CHAMPLAIN",,  45.479906, -75.516656,,,0
EM010,5637,"PLACE D'ORLÉANS / CENTRUM",,  45.478685, -75.512802,,,0
EM020,8532,"PLACE D'ORLÉANS / CENTRUM",,  45.478255, -75.513040,,,0
EM045,7843,"ST JOSEPH / TENTH LINE",,  45.483373, -75.502241,,,0
EM050,7846,"ST JOSEPH / AD. 3227",,  45.482399, -75.504269,,,0
EM055,1794,"ST JOSEPH / AD. 3245",,  45.482958, -75.503518,,,0
EM057,7844,"ST JOSEPH / PRESTONE",,  45.480701, -75.507676,,,0
EM060,5649,"ST JOSEPH / PRESTONE",,  45.479725, -75.509189,,,0
EM065,8108,"ST JOSEPH / PRESTONE",,  45.480484, -75.507526,,,0
EM073,2626,"ST JOSEPH / PLACE D'ORLÉANS MALL",,  45.478797, -75.511214,,,0
EM085,8893,"CENTRUM / PLACE D'ORLÉANS",,  45.479578, -75.511955,,,0
EM086,5925,"CENTRUM / PLACE D'ORLÉANS",,  45.479437, -75.512341,,,0
EM092,2627,"CENTRUM / AD. 230",,  45.480375, -75.510508,,,0
EM093,5924,"CENTRUM / AD. 245",,  45.480458, -75.510724,,,0
EM095,7845,"PRESTONE / CENTRUM",,  45.480561, -75.509098,,,0
EM096,5926,"PRESTONE / ST. JOSEPH",,  45.480415, -75.508748,,,0
EM100,8212,"DUFORD / CHARTRAND",,  45.475812, -75.513556,,,0
EM108,7837,"DUFORD / JAMISON",,  45.473658, -75.514233,,,0
EM110,7836,"CHARTRAND / DUFORD",,  45.475988, -75.513054,,,0
EM120,7838,"DUFORD / CHARLEBOIS",,  45.472399, -75.513219,,,0
EM130,7839,"DUFORD / CHARTRAND",,  45.472575, -75.510658,,,0
EM140,8111,"CHARTRAND / DUFORD",,  45.472961, -75.510664,,,0
EM150,8125,"DUFORD / AMIENS",,  45.471531, -75.508578,,,0
EM160,8110,"DUFORD / AMIENS",,  45.471361, -75.508441,,,0
EM170,2709,"DUFORD / LACROIX",,  45.469834, -75.508047,,,0
EM180,2701,"DUFORD / LACROIX",,  45.469691, -75.508074,,,0
EM190,2710,"GLENEAGLES / DUFORD",,  45.468360, -75.507202,,,0
EM200,2702,"GLENEAGLES / DUFORD",,  45.468277, -75.506922,,,0
EM210,2711,"GLENEAGLES / BLACKHEATH",,  45.468813, -75.505493,,,0
EM220,2703,"GLENEAGLES / BLACKHEATH",,  45.468670, -75.505521,,,0
EM230,2712,"GLENEAGLES / ST GEORGES",,  45.469502, -75.503000,,,0
EM240,2704,"GLENEAGLES / ST GEORGES",,  45.469429, -75.502835,,,0
EM250,2705,"ST GEORGES / GALLOWAY",,  45.468505, -75.502186,,,0
EM260,8247,"ST GEORGES / GALLOWAY",,  45.467971, -75.501786,,,0
EM270,2706,"ST GEORGES / LOUISBOURG",,  45.466014, -75.503342,,,0
EM280,2713,"ST GEORGES / SCHOUTEN",,  45.466801, -75.502753,,,0
EM285,2707,"ST GEORGES / MARCOUX",,  45.464753, -75.503160,,,0
EM290,2708,"ST GEORGES / SCHOUTEN",,  45.463760, -75.501784,,,0
EM293,7954,"DES ÉPINETTES / SILVER BARK",,  45.461137, -75.508505,,,0
EM295,3704,"DES ÉPINETTES / WILDFLOWER",,  45.461696, -75.506603,,,0
EM297,7822,"DES ÉPINETTES / FERNLEAF",,  45.463014, -75.501886,,,0
EM300,2740,"ST GEORGES / SCHOUTEN",,  45.464112, -75.501982,,,0
EM301,7820,"DES ÉPINETTES / SUNVIEW",,  45.460205, -75.510004,,,0
EM302,7819,"DES ÉPINETTES / SILVER BARK",,  45.461428, -75.507848,,,0
EM303,7818,"DES ÉPINETTES / TURNBERRY",,  45.461911, -75.506471,,,0
EM304,2494,"DES ÉPINETTES / WAYSIDE",,  45.463159, -75.502050,,,0
EM305,7817,"DES ÉPINETTES / BONAIR",,  45.463544, -75.499780,,,0
EM310,7816,"DES ÉPINETTES / LAFRANCE",,  45.464415, -75.497437,,,0
EM315,2419,"DES ÉPINETTES / DES POMMES",,  45.463504, -75.499333,,,0
EM320,7823,"DES ÉPINETTES / LAFRANCE",,  45.464439, -75.497155,,,0
EM330,7815,"DES ÉPINETTES / PRESTWICK",,  45.465302, -75.496079,,,0
EM340,2423,"DES ÉPINETTES / PRESTWICK",,  45.465692, -75.495304,,,0
EM350,7955,"DES ÉPINETTES / LAMOUREUX",,  45.467172, -75.492924,,,0
EM360,2925,"DES ÉPINETTES / DUVERNAY",,  45.467396, -75.492603,,,0
EM370,5706,"DU GRAND BOIS / PARK GROVE",,  45.458625, -75.499087,,,0
EM385,6302,"DU GRAND BOIS / DES PINS",,  45.458527, -75.499255,,,0
EM390,7830,"DU GRAND BOIS / AD. 245",,  45.459901, -75.497837,,,0
EM400,7826,"DU GRAND BOIS / AD. 246",,  45.460037, -75.497988,,,0
EM410,7831,"DU GRAND BOIS / PARK GROVE",,  45.459912, -75.495995,,,0
EM411,0408,"INNES / PRESTWICK",,  45.459309, -75.493935,,,0
EM420,4079,"DU GRAND BOIS / ARBRES",,  45.460214, -75.494558,,,0
EM440,5771,"PRESTWICK / DES PRAIRIES",,  45.460817, -75.493575,,,0
EM450,7825,"PRESTWICK / DES PRAIRIES",,  45.461382, -75.493309,,,0
EM460,7956,"PRESTWICK / AD. 1833",,  45.462319, -75.492423,,,0
EM470,7824,"PRESTWICK / SUMMERLANDS",,  45.462907, -75.492822,,,0
EM480,7833,"PRESTWICK / LAMOUREUX",,  45.464142, -75.494117,,,0
EM490,5772,"PRESTWICK / LAMOUREUX",,  45.463972, -75.494146,,,0
EM500,8105,"PRESTWICK / DES ÉPINETTES",,  45.465743, -75.496045,,,0
EM510,8176,"PRESTWICK / DES ÉPINETTES",,  45.465554, -75.495972,,,0
EM520,2714,"PRESTWICK / PAYETTE",,  45.466691, -75.497461,,,0
EM530,2717,"PRESTWICK / PAYETTE",,  45.467639, -75.497764,,,0
EM540,2715,"PRESTWICK / GALLOWAY",,  45.469646, -75.497856,,,0
EM550,2718,"PRESTWICK / GALLOWAY",,  45.469729, -75.498059,,,0
EM560,2719,"PRESTWICK / ROXDALE",,  45.471457, -75.499077,,,0
EM570,2716,"PRESTWICK / ROXDALE",,  45.471962, -75.499183,,,0
EM575,5631,"PRESTWICK / AMIENS",,  45.472655, -75.499248,,,0
EM580,5630,"AMIENS / PRESTWICK",,  45.472801, -75.499463,,,0
EM590,2732,"PRESTONE / AMIENS",,  45.473371, -75.500885,,,0
EM600,2720,"PRESTONE / HATFIELD",,  45.473541, -75.500716,,,0
EM610,2733,"PRESTONE / DEAVY",,  45.475087, -75.501533,,,0
EM620,2721,"PRESTONE / DEAVY",,  45.475391, -75.501399,,,0
EM670,5646,"PRESTONE / TOMPKINS",,  45.477098, -75.501062,,,0
EM680,5647,"PRESTONE / TOMPKINS",,  45.476974, -75.501256,,,0
EM690,2737,"PRESTONE / MOUNTAINSIDE S.",,  45.478832, -75.500737,,,0
EM700,2734,"PRESTONE / TURNER",,  45.478569, -75.500473,,,0
EM710,2735,"PRESTONE / TURNER",,  45.480164, -75.501827,,,0
EM720,2738,"PRESTONE / MOUNTAINSIDE N.",,  45.480124, -75.502365,,,0
EM730,2736,"PRESTONE / RVER RIDGE",,  45.479854, -75.504403,,,0
EM740,2739,"PRESTONE / KENNEDY",,  45.479735, -75.504226,,,0
EM750,8956,"INNES / MER BLEUE",,  45.455825, -75.504072,,,0
EM752,7829,"INNES / WILDFLOWER",,  45.456614, -75.501132,,,0
EM760,0590,"INNES / DU GRAND BOIS",,  45.457404, -75.498405,,,0
EM762,3563,"INNES / WILDFLOWER",,  45.456809, -75.501293,,,0
EM765,0591,"INNES / AD. 4270",,  45.458460, -75.495676,,,0
EM767,0599,"INNES / AD. 4270",,  45.458721, -75.495684,,,0
EM769,0793,"INNES / DU GRAND BOIS",,  45.457366, -75.499135,,,0
EM770,0592,"INNES / LANTHIER",,  45.459467, -75.492512,,,0
EM780,0598,"INNES / TENTH LINE",,  45.460879, -75.488357,,,0
EM800,7835,"TOMPKINS / BOURCIER",,  45.474180, -75.508008,,,0
EM805,8352,"TOMPKINS / BOURCIER",,  45.473947, -75.508050,,,0
EM810,7834,"TOMPKINS / CARAVEL",,  45.475637, -75.504733,,,0
EM815,7840,"TOMPKINS / MCEACHERN",,  45.475508, -75.504454,,,0
EM820,8353,"TOMPKINS / PRESTON",,  45.476798, -75.501733,,,0
EM825,7841,"TOMPKINS / DEAVY",,  45.476761, -75.500620,,,0
EM830,8350,"TOMPKINS / TENTH LINE",,  45.477060, -75.498773,,,0
EM835,7842,"TOMPKINS / TENTH LINE",,  45.476958, -75.498404,,,0
EN010,1701,"BRIAN COBURN / TENTH LINE",,  45.450585, -75.482315,,,0
EN020,1659,"BRIAN COBURN / STRASBOURG",,  45.449027, -75.487289,,,0
EN025,1662,"BRIAN COBURN / STRASBOURG",,  45.449134, -75.486569,,,0
EN027,1093,"BRIAN COBURN / CABRIS PATH",,  45.448157, -75.489767,,,0
EN028,1092,"BRIAN COBURN / CABRIS PATH",,  45.448016, -75.490583,,,0
EN030,1686,"BRIAN COBURN / GERRY LALONDE",,  45.446806, -75.494521,,,0
EN035,1687,"BRIAN COBURN / GERRY LALONDE",,  45.446893, -75.493889,,,0
EN040,1703,"BRIAN COBURN / MER BLEUE",,  45.446181, -75.496505,,,0
EN045,1708,"BRIAN COBURN / MER BLEUE",,  45.446116, -75.496360,,,0
EN050,5150,"BRIAN COBURN / GERRY LALONDE",,  45.447203, -75.493280,,,0
EN052,5151,"GERRY LALONDE / CHAPERAL",,  45.447573, -75.494000,,,0
EN053,5152,"GERRY LALONDE / CHINIAN",,  45.449511, -75.494122,,,0
EN054,5153,"GERRY LALONDE / TRIGORIA",,  45.449762, -75.493961,,,0
EN055,5154,"GERRY LALONDE / AZURE",,  45.451240, -75.491301,,,0
EN056,5155,"GERRY LALONDE / TRIGORIA",,  45.451254, -75.491601,,,0
EN057,5156,"GERRY LALONDE / STRASBOURG",,  45.452601, -75.489147,,,0
EN058,5157,"GERRY LALONDE / PETRICHOR",,  45.452897, -75.488833,,,0
EN059,5920,"GERRY LALONDE / TENTH LINE",,  45.454236, -75.484661,,,0
EN060,5958,"WILLOW ASTER / WILLOW ASTER",,  45.439154, -75.494492,,,0
EN062,5160,"AUBÉPINES / BRIAN COBURN",,  45.448852, -75.486922,,,0
EN064,5161,"DÉCOEUR / AUBÉPINES",,  45.446682, -75.485264,,,0
EN066,5162,"AUBÉPINES / DÉCOEUR",,  45.446650, -75.485669,,,0
EN068,5163,"DÉCOEUR / MAGNOLIA",,  45.447217, -75.482976,,,0
EN070,5164,"DÉCOEUR / MAGNOLIA",,  45.447423, -75.482670,,,0
EN080,0495,"VANTAGE / AD. 303",,  45.458849, -75.490397,,,0
EN100,6971,"MER BLEUE / INNES",,  45.454138, -75.503539,,,0
EN101,9004,"MER BLEUE / INNES",,  45.454050, -75.503822,,,0
EN110,1052,"MER BLEUE / HYDRO",,  45.447633, -75.499524,,,0
EN115,1053,"MER BLEUE / HYDRO",,  45.447581, -75.499742,,,0
EN150,6970,"MER BLEUE / NAVAN",,  45.426085, -75.487714,,,0
EN200,8462,"RENAUD / PENENCY",,  45.430911, -75.514479,,,0
EN205,8481,"RENAUD / MULLIN",,  45.430879, -75.514203,,,0
EN210,8464,"RENAUD / DE LA MÉLODIE",,  45.432227, -75.511341,,,0
EN215,8485,"RENAUD / GLENLIVET",,  45.431971, -75.511603,,,0
EN220,8479,"RENAUD / COMPASS",,  45.433292, -75.508867,,,0
EN225,8488,"RENAUD / COMPASS",,  45.433336, -75.508490,,,0
EN226,8136,"FERN CASEY / RENAUD",,  45.434845, -75.505503,,,0
EN227,8137,"FERN CASEY / RENAUD",,  45.434893, -75.505259,,,0
EN228,8138,"FERN CASEY / LOCUST",,  45.436640, -75.506621,,,0
EN229,8139,"FERN CASEY / LOCUST",,  45.437113, -75.506552,,,0
EO001,8596,"TENTH LINE / ST JOSEPH",,  45.484164, -75.501232,,,0
EO003,8761,"ST JOSEPH / TENTH LINE",,  45.484242, -75.498889,,,0
EO025,1688,"ST JOSEPH / TAYLOR CREEK",,  45.488018, -75.485236,,,0
EO040,2745,"ST JOSEPH / TRIM",,  45.488682, -75.478994,,,0
EO041,0748,"ST JOSEPH / TRIM",,  45.488827, -75.479055,,,0
EO050,6475,"TENTH LINE / INNES",,  45.461869, -75.488314,,,0
EO055,7865,"TENTH LINE / AD. 1775",,  45.465263, -75.490271,,,0
EO060,7853,"TENTH LINE / AD. 1954",,  45.462663, -75.488940,,,0
EO062,7852,"TENTH LINE / AD. 1775",,  45.464953, -75.490275,,,0
EO065,6473,"TENTH LINE / DES ÉPINETTES",,  45.467143, -75.491557,,,0
EO085,7902,"TENTH LINE / OLD TENTH LINE",,  45.480881, -75.499396,,,0
EO087,6763,"TENTH LINE / ST JOSEPH",,  45.482384, -75.500444,,,0
EO100,6409,"CHARLEMAGNE / TENTH LINE",,  45.467873, -75.490649,,,0
EO101,6605,"TENTH LINE / CHARLEMAGNE",,  45.468137, -75.491974,,,0
EO102,6356,"TENTH LINE / AD. 1675",,  45.470804, -75.493542,,,0
EO103,6357,"TENTH LINE / AMIENS",,  45.473311, -75.495041,,,0
EO106,6359,"TENTH LINE / CHARLEMAGNE",,  45.476920, -75.497126,,,0
EO107,6360,"TENTH LINE / OLD TENTH LINE",,  45.480583, -75.498925,,,0
EO108,6361,"TENTH LINE / TOMPKINS",,  45.476777, -75.497295,,,0
EO109,6362,"TENTH LINE / AMIENS",,  45.473720, -75.495481,,,0
EO110,7866,"CHARLEMAGNE / TENTH LINE",,  45.468079, -75.490492,,,0
EO112,6363,"TENTH LINE / AD. 1675",,  45.470138, -75.493345,,,0
EO120,1887,"CHARLEMAGNE / CANTEVAL",,  45.468333, -75.488671,,,0
EO130,6453,"CHARLEMAGNE / CANTEVAL",,  45.468448, -75.488477,,,0
EO140,1573,"CHARLEMAGNE / BOTTRIEL",,  45.468841, -75.486130,,,0
EO143,6607,"CHARLEMAGNE / ORCHARDVIEW",,  45.469610, -75.482599,,,0
EO145,1556,"CHARLEMAGNE / GARDENWAY",,  45.468768, -75.485978,,,0
EO147,7887,"CHARLEMAGNE / TOURELLE PATHWAY",,  45.469241, -75.483514,,,0
EO149,1885,"CHARLEMAGNE / ORCHARDVIEW",,  45.470112, -75.481286,,,0
EO150,7896,"CHARLEMAGNE / ORCHARDVIEW",,  45.470940, -75.480286,,,0
EO155,1854,"CHARLEMAGNE / ORCHARDVIEW",,  45.470732, -75.480239,,,0
EO160,1855,"CHARLEMAGNE / VALIN",,  45.472840, -75.478410,,,0
EO165,7888,"CHARLEMAGNE / VALIN",,  45.473151, -75.478033,,,0
EO170,7895,"CHARLEMAGNE / MERKLEY",,  45.475873, -75.478509,,,0
EO173,3582,"PORTOBELLO / VALIN",,  45.474329, -75.469967,,,0
EO174,7901,"VALIN / HENNESSY",,  45.474442, -75.471513,,,0
EO175,1674,"CHARLEMAGNE / MERKLEY",,  45.475889, -75.478265,,,0
EO176,8294,"PORTOBELLO / GARDENWAY",,  45.472532, -75.470230,,,0
EO178,1250,"VALIN / PORTOBELLO",,  45.474672, -75.469987,,,0
EO180,1860,"CHARLEMAGNE / WATTERS",,  45.477493, -75.479592,,,0
EO182,7894,"CHARLEMAGNE / MARINOFF",,  45.478629, -75.481809,,,0
EO185,7889,"CHARLEMAGNE / WATTERS",,  45.477618, -75.479488,,,0
EO187,1929,"CHARLEMAGNE / PATHWAY",,  45.478749, -75.481795,,,0
EO191,1156,"CHARLEMAGNE / PRINCESS LOUISE",,  45.478699, -75.485298,,,0
EO195,1693,"CHARLEMAGNE / PRINCESS LOUISE",,  45.478561, -75.486314,,,0
